npop100_gens50_enemy8_mut0.60_elitism0.10_20240928_155000
gen best mean std
0 87.297882 16.540864 33.660649
1 87.297882 25.775935 40.096614
2 87.297882 31.389740 42.649627
3 87.297882 42.726351 43.055102
4 87.297882 49.538994 43.274876
5 87.297882 48.275863 43.212810
6 87.297882 45.535853 43.988237
7 87.966720 50.030759 43.363091
8 87.966720 48.610548 41.466060
9 87.966720 50.109451 43.006421
10 87.966720 41.263822 44.091925
11 87.966720 58.343703 41.319816
12 87.966720 49.633843 43.808502
13 88.734995 56.705862 39.592600
14 88.734995 44.881775 44.821233
15 88.734995 47.879319 42.045781
16 88.734995 59.213095 38.523103
17 88.734995 41.324777 44.453986
18 88.734995 54.605683 41.882598
19 88.734995 50.579499 42.707206
20 88.734995 51.811542 42.709305
21 88.734995 54.075673 40.425988
22 88.734995 58.794281 40.511603
23 88.734995 47.862665 43.683957
24 88.734995 59.267710 40.937314
25 88.734995 55.345225 41.170673
26 88.734995 57.418732 39.699182
27 88.734995 52.678423 41.647306
28 88.734995 49.263671 44.532728
29 88.734995 49.229807 44.332707
30 88.734995 48.667837 44.686369
31 88.734995 57.374903 39.419569
32 89.376113 54.665398 42.675365
33 89.376113 52.342839 41.920471
34 89.376113 49.106110 41.917653
35 89.376113 49.231180 41.010233
36 90.074699 55.554193 41.151379
37 90.074699 55.746170 41.163562
38 90.074699 50.298168 40.290092
39 90.074699 52.968116 41.843510
40 90.074699 54.033938 43.533788
41 90.074699 58.208379 40.049261
42 90.074699 59.252770 40.610898
43 90.074699 61.668671 41.570958
44 90.074699 48.740256 45.717082
45 90.074699 52.437936 41.600764
46 90.074699 47.385279 43.550802
47 90.074699 44.586076 42.561798
48 90.074699 52.696145 41.673954
49 90.074699 48.259785 43.185448
