npop100_gens50_enemy8_mut0.60_elitism0.10_20240929_213941
gen best mean std
0 91.478093 15.217839 33.354607
1 91.478093 23.240268 40.871868
2 91.478093 38.009047 46.185872
3 91.478093 36.676094 45.487780
4 91.478093 48.864203 44.622424
5 91.478093 48.324689 43.796284
6 91.478093 57.115622 42.760172
7 91.939688 60.773410 40.824436
8 91.939688 46.378277 44.782075
9 91.939688 55.524582 43.021211
10 91.939688 54.964973 40.966737
11 91.939688 62.147064 38.932124
12 91.939688 43.673439 43.690932
13 91.939688 46.430621 44.928824
14 91.939688 55.841853 42.387780
15 91.939688 49.988963 44.281611
16 91.939688 58.035763 42.702388
17 91.939688 49.291022 45.975317
18 91.939688 45.868926 46.317918
19 91.939688 50.184363 44.239680
20 91.939688 52.400754 44.339060
21 91.939688 48.005318 44.764208
22 91.939688 51.338919 42.331230
23 91.939688 42.761786 45.671068
24 91.939688 50.245690 44.944686
25 91.939688 50.756637 45.028238
26 91.939688 50.036217 45.654770
27 91.939688 43.286414 45.461693
28 91.939688 42.018433 46.007329
29 91.939688 43.368489 44.793489
30 91.939688 60.306905 41.317734
31 91.939688 41.278144 46.773023
32 91.939688 45.548662 45.204384
33 91.939688 51.150727 44.262333
34 91.939688 53.499793 42.081305
35 91.939688 54.133055 45.248768
36 91.939688 46.969782 44.579208
37 91.939688 53.286955 42.880736
38 91.939688 55.353370 41.264763
39 91.939688 55.693381 43.729521
40 91.939688 47.104088 45.537054
41 91.939688 48.400976 44.465745
42 91.939688 46.256648 46.185057
43 91.939688 51.225305 44.882635
44 91.939688 58.883952 42.466545
45 91.939688 52.715842 45.361538
46 91.939688 50.123778 43.704252
47 91.939688 45.366839 44.440397
48 91.939688 46.153858 46.649019
49 91.939688 48.955321 44.403943
