npop100_gens50_enemy8_mut0.60_elitism0.10_20240928_155024
gen best mean std
0 87.313103 8.881072 26.338457
1 87.313103 27.132488 37.213458
2 87.313103 34.990243 42.601997
3 87.313103 32.552194 44.743141
4 87.313103 40.344524 45.154876
5 87.313103 46.173022 42.995148
6 87.313103 50.858052 42.777264
7 87.379358 49.626323 43.686091
8 87.379358 39.089475 45.956964
9 90.593025 58.110831 41.562633
10 90.593025 57.553195 41.253850
11 90.593025 55.357902 41.188011
12 90.593025 59.408683 40.314650
13 90.593025 51.984250 41.901645
14 90.593025 49.492503 44.500767
15 90.593025 46.333856 43.929981
16 90.593025 53.605126 40.879210
17 90.593025 67.300206 34.225244
18 90.593025 48.186937 45.699480
19 90.593025 53.320061 41.796652
20 90.593025 54.410177 42.974497
21 90.593025 58.260688 37.462535
22 90.593025 55.970688 42.096594
23 90.593025 58.396333 41.970152
24 90.593025 50.467405 43.732715
25 90.593025 47.322849 43.641216
26 90.593025 45.146153 45.484395
27 90.593025 55.390923 41.874864
28 90.593025 48.869928 42.202789
29 90.593025 56.028407 42.875936
30 90.593025 57.747651 41.731917
31 90.593025 50.711438 42.845238
32 90.593025 51.342572 42.810194
33 90.593025 53.866677 41.551667
34 90.593025 42.025581 44.561108
35 90.593025 45.619387 44.781786
36 90.593025 59.895574 40.613515
37 90.593025 49.671068 44.873696
38 90.593025 47.036739 44.561556
39 90.593025 42.674102 44.484193
40 90.593025 54.248556 43.422483
41 90.593025 44.157261 46.726839
42 90.593025 55.131566 43.784155
43 90.593025 50.338928 44.383232
44 90.593025 57.348104 41.676146
45 90.593025 59.985056 40.759651
46 90.593025 46.706942 44.377116
47 90.593025 51.209143 44.443768
48 90.593025 53.721813 41.744598
49 90.593025 46.836147 45.063401
