npop100_gens50_enemy8_mut0.60_elitism0.10_20240928_155103
gen best mean std
0 87.199358 10.667050 30.034064
1 87.199358 19.536455 35.872911
2 87.199358 29.135691 39.691119
3 87.199358 38.384368 43.413892
4 87.205189 49.134564 41.336587
5 87.205189 44.730541 42.366341
6 87.205189 51.054496 42.648844
7 89.403229 48.245605 44.933638
8 89.403229 58.030527 41.501019
9 89.403229 59.406557 39.711082
10 89.403229 48.422600 45.066194
11 89.403229 46.017998 44.035948
12 89.403229 55.344138 41.579234
13 89.403229 50.053292 43.346863
14 89.403229 48.463777 44.990872
15 89.403229 61.660901 40.497541
16 89.403229 58.294881 38.324412
17 89.403229 53.485949 41.437437
18 89.403229 51.385285 42.043789
19 89.403229 56.235002 40.153812
20 89.403229 50.058628 43.499816
21 89.403229 50.504277 43.340495
22 89.403229 47.789645 42.109320
23 89.403229 49.566618 42.378628
24 90.146611 51.557563 43.076615
25 90.146611 51.959895 44.351548
26 90.146611 48.560134 45.199967
27 90.146611 44.002248 43.026320
28 90.146611 48.037269 42.444428
29 90.146611 54.513738 40.353611
30 90.146611 53.449990 43.589180
31 90.146611 41.887203 44.449266
32 90.146611 42.780676 43.388260
33 90.146611 53.710878 41.847915
34 90.146611 59.706943 41.217041
35 90.146611 50.898398 43.419291
36 90.146611 54.861204 42.843370
37 90.146611 46.923910 43.936058
38 90.146611 53.531035 42.007551
39 90.146611 47.476808 43.513536
40 90.146611 47.230257 43.696102
41 90.146611 50.078067 42.452213
42 90.146611 53.213026 41.950438
43 90.146611 53.085300 41.327396
44 90.146611 41.438932 45.106308
45 90.146611 41.007425 45.600213
46 90.146611 49.715072 42.403407
47 90.146611 58.087279 38.881416
48 90.146611 46.732734 44.227653
49 90.146611 50.073815 44.554442
