npop100_gens50_enemy8_mut0.60_elitism0.10_20240929_213845
gen best mean std
0 87.285869 10.883859 27.130820
1 87.285869 20.093912 34.664909
2 87.285869 31.323508 41.336453
3 87.285869 33.105515 42.960172
4 87.297882 45.452569 42.650377
5 89.076218 56.884164 41.957097
6 89.076218 56.642476 43.262773
7 89.076218 55.708555 41.780684
8 89.076218 56.177516 40.657475
9 89.076218 45.118529 44.450301
10 89.076218 41.351029 44.560646
11 89.076218 48.951298 44.243792
12 89.076218 43.909851 45.623119
13 89.076218 49.190067 44.457805
14 90.979358 50.912960 43.849527
15 90.979358 51.923848 42.765824
16 90.979358 54.568671 42.201464
17 90.979358 43.585666 43.489120
18 90.979358 58.326436 41.607471
19 90.979358 53.472652 43.640857
20 90.979358 58.921696 40.677359
21 90.979358 56.006130 40.979201
22 90.979358 57.614431 39.591005
23 90.979358 65.885462 31.948398
24 90.979358 54.537440 41.392822
25 90.979358 67.731077 35.641127
26 90.979358 49.746135 44.235240
27 90.979358 54.757045 42.468078
28 90.979358 59.566280 41.261159
29 90.979358 48.520941 42.294246
30 90.979358 69.274500 34.091791
31 90.979358 58.522127 40.464792
32 90.979358 58.129010 38.824924
33 90.979358 49.933644 43.903920
34 90.979358 50.003069 40.433031
35 90.979358 56.391612 40.514484
36 90.979358 55.191494 41.973952
37 90.979358 45.972655 44.484748
38 90.979358 51.176767 43.022806
39 90.979358 55.233923 41.959297
40 90.979358 52.128654 42.901410
41 90.979358 50.775365 43.494052
42 90.979358 54.302742 41.781445
43 90.979358 50.817587 43.440722
44 90.979358 56.997756 42.060326
45 90.979358 52.133116 42.949410
46 90.979358 44.627214 44.335880
47 90.979358 53.080465 42.516884
48 90.979358 44.874282 45.860821
49 90.979358 42.108200 44.751417
