npop100_gens50_enemy8_mut0.60_elitism0.10_20240928_155055
gen best mean std
0 87.199358 12.187528 30.929637
1 87.199358 20.685760 37.538878
2 87.199358 32.447758 42.594198
3 87.199358 31.812435 44.415877
4 87.199358 47.560533 44.317692
5 87.199358 50.251969 44.155854
6 87.199358 60.488549 38.682300
7 87.199358 46.486193 43.337509
8 87.199358 43.918550 45.521852
9 87.199358 47.853410 45.450510
10 87.297882 63.548990 38.100495
11 90.433561 61.579603 40.817851
12 90.433561 47.391548 42.448471
13 90.642547 52.982311 44.263575
14 90.642547 54.244025 42.936586
15 90.642547 49.448209 44.537654
16 90.642547 57.744169 42.157793
17 90.642547 50.521844 40.850459
18 90.642547 47.148649 42.879366
19 90.642547 51.001263 40.138726
20 90.642547 43.677220 42.590335
21 90.642547 66.534727 37.807934
22 90.642547 57.921855 42.264457
23 90.642547 50.804015 43.099796
24 90.642547 59.506915 40.075652
25 90.642547 54.990165 41.962405
26 90.642547 54.439085 42.825593
27 90.642547 52.756805 44.839840
28 90.642547 58.804105 41.226857
29 90.642547 63.056963 38.729841
30 90.642547 49.555105 44.458034
31 90.642547 51.322204 42.521443
32 90.642547 50.440362 43.751401
33 90.642547 50.014862 44.094933
34 90.642547 49.476733 44.949418
35 90.642547 48.228615 45.827260
36 90.642547 56.502880 41.335615
37 90.642547 57.599615 42.934945
38 90.642547 45.917135 42.145867
39 90.642547 53.499629 42.684755
40 90.642547 47.847951 43.310962
41 90.642547 46.329635 43.159327
42 90.642547 51.077096 44.012633
43 90.642547 44.365979 43.040131
44 90.642547 57.628211 40.249318
45 90.642547 49.205766 41.817360
46 90.642547 49.996573 40.857379
47 90.642547 50.856441 42.815743
48 90.642547 51.099988 43.735645
49 91.731655 54.868704 43.309786
