npop100_gens50_enemy3_mut0.60_elitism0.10_20240929_213421
gen best mean std
0 66.458736 14.743433 25.528787
1 66.458736 22.088440 30.082651
2 75.210040 30.688577 30.618522
3 75.210040 31.661774 34.983528
4 75.210040 36.075561 33.451643
5 75.210040 35.585553 32.213977
6 75.210040 40.530067 29.993337
7 75.210040 36.821673 32.940880
8 75.210040 38.125659 33.429887
9 75.210040 38.800460 33.156429
10 75.210040 45.822429 31.239508
11 75.210040 40.775352 32.188630
12 75.210040 37.827701 34.405745
13 75.210040 36.189931 33.836587
14 75.210040 33.034946 36.096217
15 75.210040 42.042921 32.373643
16 75.210040 39.782433 33.990621
17 75.210040 34.815571 35.074670
18 75.210040 44.533195 33.109184
19 75.210040 37.256043 34.839770
20 75.210040 41.636561 33.547790
21 75.210040 48.547606 29.538916
22 75.210040 42.727932 37.360788
23 75.397881 47.448535 35.759125
24 75.397881 41.838173 35.208500
25 75.397881 43.194262 36.542629
26 75.397881 44.347022 36.054446
27 84.210040 50.012467 35.462902
28 84.210040 38.149816 39.241424
29 84.210040 48.031999 34.049079
30 84.210040 41.876419 37.896677
31 84.210040 41.865654 37.585441
32 84.210040 42.349204 37.358638
33 84.210040 35.797440 39.031911
34 84.210040 44.364153 35.887713
35 84.210040 40.251372 36.326732
36 84.210040 39.698517 38.971349
37 84.210040 47.629932 32.992466
38 84.210040 37.280690 37.884007
39 84.210040 39.983205 36.080133
40 84.210040 46.151332 35.577359
41 84.210040 43.307927 33.700333
42 84.210040 42.483800 36.182874
43 84.210040 38.606565 36.423042
44 84.210040 38.565442 38.826929
45 84.210040 45.050029 35.502283
46 84.447267 46.686218 38.229079
47 84.447267 35.469433 40.041222
48 84.447267 40.619253 39.506373
49 84.447267 41.947487 37.284874
