npop100_gens50_enemy3_mut0.60_elitism0.10_20240929_213340
gen best mean std
0 75.023649 5.649393 20.160701
1 75.458736 19.465552 28.293163
2 75.458736 20.462613 30.161528
3 75.458736 29.350710 30.932304
4 75.458736 32.194141 30.629349
5 75.458736 32.423659 30.430109
6 75.458736 31.211341 32.554721
7 75.458736 34.989329 32.803195
8 75.458736 37.761261 32.124855
9 75.458736 38.505647 30.813443
10 75.458736 32.500642 34.480520
11 75.458736 35.523699 32.896911
12 75.458736 48.665007 32.470532
13 75.458736 44.900159 34.232779
14 75.458736 38.583530 37.963257
15 75.458736 46.231077 35.788007
16 75.458736 47.578237 31.178571
17 75.458736 53.081434 32.763454
18 75.458736 44.979043 34.175663
19 75.458736 42.845384 35.406408
20 75.458736 42.938014 35.179411
21 75.458736 46.689551 35.104999
22 75.458736 47.049566 33.379844
23 75.458736 38.520484 36.473581
24 75.458736 41.596919 36.757953
25 75.458736 36.505397 37.620948
26 85.383229 48.565483 33.858820
27 85.383229 40.257062 36.063210
28 85.383229 47.570564 35.624134
29 85.383229 49.619986 32.720267
30 85.383229 40.702767 36.196021
31 85.383229 43.028291 37.647019
32 85.383229 42.396933 37.226319
33 85.383229 35.708158 39.849551
34 85.383229 42.000420 39.668847
35 85.383229 44.670138 36.465034
36 85.383229 43.319107 37.293688
37 85.383229 50.527958 35.339620
38 85.383229 53.463889 35.961431
39 85.383229 47.844992 36.543365
40 85.383229 39.901558 37.480370
41 85.383229 35.685772 39.972754
42 85.383229 43.489099 33.804670
43 85.383229 38.208085 38.939887
44 85.383229 43.986175 36.155352
45 85.383229 35.562245 40.229364
46 85.383229 43.813217 38.611927
47 85.383229 51.834257 34.914872
48 85.383229 52.976116 30.884122
49 85.383229 44.195755 36.201356
