npop100_gens50_enemy8_mut0.60_elitism0.10_20240928_155111
gen best mean std
0 88.267267 9.130184 27.632758
1 91.133548 19.137695 37.232759
2 91.133548 29.379800 39.123407
3 91.133548 39.520895 42.560972
4 91.133548 46.341232 43.027271
5 91.133548 51.410524 43.692505
6 91.133548 62.056799 37.490391
7 91.133548 45.431258 44.888445
8 91.133548 45.123209 45.048263
9 91.133548 53.936507 43.508876
10 91.133548 56.030343 41.093795
11 91.133548 53.008629 41.472651
12 91.133548 49.310231 42.802964
13 91.133548 49.507520 44.663635
14 91.133548 41.993454 44.923445
15 91.133548 44.671039 43.419468
16 91.133548 47.332326 44.126663
17 91.133548 56.742846 44.012738
18 91.133548 42.795553 44.671383
19 91.133548 54.254363 42.154132
20 91.133548 54.033219 43.546399
21 91.133548 48.880177 45.343749
22 91.133548 49.081024 42.433582
23 91.133548 53.960715 43.672524
24 91.133548 47.812560 46.468005
25 91.133548 49.044773 41.934359
26 91.133548 57.523684 40.853048
27 91.133548 48.312701 42.770961
28 91.133548 46.283226 44.691365
29 91.133548 54.557013 42.518420
30 91.133548 57.285866 41.593177
31 91.133548 51.989771 43.048018
32 91.133548 51.193827 43.933722
33 91.133548 61.256241 39.135140
34 91.133548 58.630155 42.143031
35 91.133548 54.121953 41.929716
36 91.133548 51.604797 43.070439
37 91.133548 44.208919 43.420594
38 91.133548 41.470333 45.456960
39 91.133548 47.237897 44.569232
40 91.133548 43.300530 44.441536
41 91.133548 46.858361 44.728067
42 91.133548 55.518957 39.360371
43 91.133548 52.771927 45.714411
44 91.133548 45.308438 46.050175
45 91.133548 46.723684 45.023347
46 91.133548 55.715211 42.662578
47 91.133548 54.911405 43.426783
48 91.133548 54.810564 42.174975
49 91.133548 45.591586 44.347990
