npop100_gens50_enemy3_mut0.60_elitism0.10_20240928_160400
gen best mean std
0 66.458736 5.194356 21.179527
1 66.458736 18.186385 26.629457
2 75.197882 26.841144 31.010221
3 75.197882 25.568731 32.131904
4 75.197882 27.676108 32.604683
5 75.458736 32.433423 33.483186
6 85.610040 35.109090 35.629469
7 88.497367 44.448230 35.679684
8 88.497367 43.494949 35.573489
9 88.497367 44.794940 36.268505
10 88.497367 41.668496 37.116325
11 88.497367 48.584769 33.599084
12 88.497367 43.113288 37.746814
13 88.497367 43.897557 36.990350
14 88.497367 40.785915 38.450427
15 88.497367 41.034491 37.112992
16 88.497367 46.108399 35.505292
17 88.497367 46.180911 36.102427
18 88.497367 49.677131 35.372545
19 88.497367 45.266821 37.928516
20 88.497367 37.448775 40.055332
21 88.497367 44.543551 38.849841
22 88.497367 41.949112 39.763592
23 88.497367 44.118321 40.216984
24 88.497367 37.260575 41.021933
25 88.497367 46.623417 37.839447
26 88.497367 52.436069 35.270971
27 88.497367 56.247317 32.115294
28 88.497367 42.009131 40.345306
29 88.497367 53.213598 36.112537
30 88.497367 42.849845 40.430742
31 88.497367 46.778877 39.077383
32 88.497367 39.083494 40.880607
33 88.497367 43.271880 38.886785
34 88.497367 46.085590 38.547040
35 88.497367 46.369227 37.625333
36 88.497367 48.821788 36.668239
37 88.497367 54.543324 35.513317
38 88.497367 50.739081 38.347247
39 88.497367 45.915230 39.590083
40 88.497367 50.857837 34.796134
41 88.497367 46.178562 37.602604
42 88.497367 45.097207 38.988765
43 88.497367 40.944205 41.177908
44 88.497367 44.786579 36.903110
45 88.497367 46.502292 37.394329
46 88.497367 46.959186 37.708521
47 88.497367 43.388070 42.651574
48 88.497367 41.273261 40.034817
49 88.497367 41.743498 41.481239
