npop100_gens50_enemy3_mut0.60_elitism0.10_20240929_213357
gen best mean std
0 75.454823 13.789926 28.504161
1 75.454823 17.835716 33.907773
2 75.462666 27.597832 35.326286
3 75.462666 38.324350 34.848553
4 75.462666 40.209100 35.540764
5 75.462666 41.578905 34.801100
6 75.462666 43.581017 33.366608
7 75.462666 43.232685 35.153485
8 75.462666 40.345310 35.170754
9 75.462666 42.925479 36.312493
10 75.462666 38.184679 38.345088
11 75.462666 42.784865 35.636609
12 75.462666 41.611493 37.594992
13 75.462666 47.166552 35.115483
14 75.462666 51.308522 33.016667
15 75.462666 46.601132 36.421353
16 75.462666 37.621063 38.812542
17 75.462666 44.397849 36.381895
18 75.462666 36.376036 37.946839
19 75.462666 38.943619 38.101196
20 75.462666 47.868530 37.144063
21 75.462666 49.226707 31.750233
22 85.383229 48.152297 35.330298
23 85.383229 42.411425 35.699234
24 85.383229 47.051900 34.647412
25 85.383229 43.318174 36.259122
26 85.383229 48.089841 35.636480
27 85.383229 41.665349 37.755686
28 85.383229 54.056969 31.487385
29 85.383229 47.085456 35.765095
30 85.383229 39.452616 38.100446
31 85.383229 38.883504 37.615817
32 85.383229 38.439437 37.876597
33 85.383229 42.015391 38.411425
34 85.383229 42.544001 35.128240
35 85.383229 47.087785 36.588426
36 85.383229 44.986189 35.825127
37 85.383229 51.984708 31.547789
38 85.383229 51.092100 32.157858
39 85.383229 45.795565 37.404666
40 85.383229 36.583328 38.337419
41 85.383229 42.455009 37.837527
42 85.383229 45.539653 35.925776
43 85.383229 40.714716 38.379233
44 85.383229 39.819811 38.510505
45 85.383229 50.474234 35.346574
46 85.383229 52.283548 34.320896
47 85.383229 47.407457 34.273863
48 85.383229 40.326604 36.976481
49 85.383229 39.436337 38.417014
