npop100_gens50_enemy3_mut0.60_elitism0.10_20240929_213438
gen best mean std
0 75.210040 12.949519 26.100115
1 75.210040 22.970579 30.246619
2 75.210040 26.076582 34.829643
3 75.210040 33.294284 34.726969
4 75.210040 40.610890 33.624676
5 75.210040 36.429347 33.930621
6 75.458736 44.077927 34.655355
7 75.458736 40.096267 36.935012
8 75.458736 37.811812 37.331819
9 75.458736 34.311424 38.177256
10 75.458736 42.789150 36.072167
11 75.458736 50.876932 30.121325
12 75.458736 37.386273 37.121162
13 75.458736 39.841062 36.123321
14 75.458736 40.298997 34.864427
15 75.458736 34.722159 39.081985
16 75.458736 47.010317 32.928716
17 75.458736 36.876563 38.262458
18 75.458736 39.677728 36.863472
19 75.458736 50.925082 31.520668
20 75.458736 42.868336 36.455823
21 75.458736 43.628417 35.333383
22 75.458736 46.597245 35.794641
23 75.458736 50.412713 33.465920
24 75.458736 46.631122 36.179279
25 75.458736 42.718956 35.580378
26 75.458736 40.743030 34.668122
27 75.458736 42.342566 34.075361
28 75.458736 34.679750 38.880038
29 84.206986 41.115751 37.502004
30 84.206986 42.318287 36.907412
31 84.206986 40.663294 39.289630
32 84.206986 42.062719 36.547052
33 84.206986 39.528541 36.130337
34 84.206986 47.735187 32.462718
35 84.206986 36.397426 38.662399
36 84.206986 39.782675 36.779886
37 84.206986 43.258453 37.841709
38 84.206986 44.501050 36.353341
39 84.206986 37.350071 37.905428
40 84.206986 48.046768 35.914920
41 84.206986 39.965052 36.929701
42 84.206986 53.982919 30.852180
43 84.206986 47.097974 35.242622
44 84.206986 44.500907 35.090271
45 84.206986 41.622091 36.543346
46 84.206986 43.634565 34.101323
47 84.206986 44.546700 37.730199
48 84.206986 38.592769 38.259198
49 84.206986 43.025453 36.707100
