npop100_gens50_enemy3_mut0.60_elitism0.10_20240928_160408
gen best mean std
0 75.210040 10.747274 26.676109
1 75.210040 18.596781 31.438405
2 75.210040 29.185392 32.531667
3 75.210040 28.178621 34.612842
4 75.210040 31.434094 33.865660
5 75.210040 32.407277 34.179277
6 75.210040 34.649755 34.310012
7 75.210040 35.979291 34.132409
8 75.210040 35.574978 33.820710
9 75.210040 38.858320 34.552168
10 75.210040 36.324165 35.391085
11 75.210040 41.829311 33.172579
12 75.466611 41.540495 35.226266
13 75.466611 36.941856 36.612876
14 75.466611 35.224427 35.831382
15 75.466611 34.637058 36.500605
16 75.466611 33.739451 37.131435
17 75.466611 41.691311 34.117460
18 75.466611 37.639506 36.276286
19 75.466611 40.315674 37.311465
20 75.466611 41.271533 35.196332
21 75.466611 37.285736 36.358540
22 75.466611 36.545657 36.445621
23 75.466611 40.450409 35.549501
24 75.466611 44.077857 34.558168
25 75.466611 39.080428 36.664729
26 75.466611 45.000773 34.708443
27 75.466611 40.177483 37.414133
28 75.466611 40.251025 36.659897
29 75.466611 43.169910 36.892255
30 75.466611 43.326361 36.132462
31 75.466611 45.320784 35.173303
32 75.466611 48.450977 33.040342
33 75.466611 44.880594 35.581418
34 75.466611 40.109380 35.109365
35 75.466611 47.155392 36.390033
36 75.466611 35.988368 37.988452
37 75.466611 40.505290 36.891697
38 75.466611 45.277099 36.238232
39 75.466611 36.620028 37.281266
40 75.466611 45.192290 33.115129
41 75.466611 41.900522 37.687414
42 75.466611 35.470116 39.064667
43 75.466611 40.339494 36.326452
44 84.210040 45.475771 36.154519
45 84.210040 49.149735 34.480970
46 84.210040 50.827061 35.347346
47 84.210040 44.393642 38.637657
48 85.383229 43.709561 38.363535
49 85.383229 40.293292 38.823022
