npop100_gens50_enemy3_mut0.60_elitism0.10_20240928_160336
gen best mean std
0 87.428738 10.301357 24.739630
1 87.428738 18.404210 31.361938
2 87.428738 23.305182 33.553118
3 87.428738 28.977733 33.567192
4 87.428738 29.553321 34.893369
5 87.428738 32.093743 34.213925
6 87.428738 39.353465 35.229044
7 87.428738 38.324358 35.961688
8 87.428738 33.933149 37.210345
9 87.428738 40.352817 36.260768
10 87.428738 36.590376 36.177347
11 87.428738 35.828741 36.086773
12 87.428738 31.233493 39.154613
13 87.428738 39.063723 35.719762
14 87.428738 41.458794 34.937763
15 87.428738 47.025992 33.153136
16 87.428738 41.511275 33.932454
17 87.428738 41.197747 35.326463
18 87.428738 39.704554 38.024927
19 87.428738 38.080035 37.275979
20 87.428738 41.525924 36.961463
21 87.428738 38.893543 36.931158
22 87.428738 43.807449 32.839577
23 87.428738 47.065840 33.615084
24 87.428738 41.023279 37.626031
25 87.428738 43.587303 34.794524
26 87.428738 44.353223 35.993565
27 87.428738 45.446204 38.099940
28 87.428738 41.039795 38.909178
29 87.428738 42.704715 39.835575
30 87.428738 49.033253 37.629723
31 87.428738 44.953211 37.299096
32 87.428738 45.807705 38.408859
33 87.428738 46.982582 37.602135
34 87.428738 46.779827 36.827899
35 87.428738 47.426325 37.206991
36 87.428738 43.344823 37.283634
37 87.428738 45.021370 37.698534
38 87.428738 45.384869 36.750016
39 87.428738 40.193231 40.044679
40 87.428738 53.918039 34.406276
41 87.428738 52.669047 34.623884
42 87.428738 46.625954 37.212498
43 87.428738 48.269528 36.501781
44 87.428738 45.750706 39.593995
45 87.428738 48.928265 35.397347
46 87.428738 50.021658 36.841764
47 87.428738 43.205294 39.731869
48 87.428738 36.844393 41.311993
49 87.428738 41.846650 40.108986
