npop100_gens50_enemy8_mut0.60_elitism0.10_20240929_213910
gen best mean std
0 89.530528 14.872172 34.468101
1 89.530528 26.679767 40.489131
2 90.581837 36.248221 45.077898
3 90.581837 41.054416 45.499214
4 90.581837 48.375994 44.976291
5 90.581837 49.832340 41.978611
6 90.581837 49.795374 41.461960
7 90.581837 47.593463 43.783064
8 90.581837 59.398219 37.791490
9 90.581837 60.873630 40.588303
10 90.581837 41.989976 44.309639
11 90.581837 51.694279 43.300768
12 90.581837 56.057254 41.008689
13 90.581837 54.829216 42.473636
14 90.581837 45.637395 44.920712
15 90.581837 47.739698 45.055301
16 90.581837 47.265860 43.617671
17 90.581837 52.286494 43.031361
18 90.581837 42.605034 43.937582
19 90.581837 48.631608 42.203291
20 90.581837 52.337954 42.555872
21 90.581837 47.093254 43.916964
22 90.581837 47.853692 42.785995
23 90.581837 47.094769 43.813511
24 90.581837 42.279308 44.786808
25 90.581837 47.537736 43.579145
26 90.581837 46.598288 44.195677
27 90.581837 51.996767 42.664700
28 90.581837 47.369581 41.778522
29 90.581837 52.442719 43.705956
30 90.581837 49.015846 45.636544
31 90.581837 51.079805 44.351645
32 90.581837 49.064876 45.587417
33 90.581837 47.363885 43.447519
34 90.581837 50.627498 44.546411
35 90.581837 49.333372 44.447657
36 90.581837 46.099317 42.774613
37 90.581837 45.760612 45.317116
38 90.581837 46.780410 44.485693
39 90.581837 47.580035 43.578914
40 90.581837 51.361000 43.663469
41 90.581837 48.558495 46.171101
42 90.581837 42.735991 44.747409
43 90.581837 54.425795 43.077309
44 90.581837 52.974366 41.719734
45 90.581837 48.900258 42.591451
46 90.581837 59.199444 41.808729
47 90.581837 50.158196 43.777957
48 90.581837 51.503362 43.994004
49 90.581837 49.662367 41.881404
