npop100_gens50_enemy8_mut0.60_elitism0.10_20240929_213854
gen best mean std
0 88.401574 20.206662 37.246152
1 88.401574 27.817695 41.664270
2 89.432890 36.758745 44.410940
3 89.432890 36.361217 42.853105
4 89.432890 41.339834 44.576120
5 89.432890 38.439984 45.218698
6 89.432890 47.411310 44.354353
7 89.432890 48.036021 45.534252
8 89.432890 42.263038 43.647642
9 89.432890 54.947706 41.902326
10 89.432890 46.754049 43.430904
11 89.432890 57.454037 42.765580
12 89.432890 50.203396 44.012621
13 89.432890 45.658663 42.080789
14 89.432890 48.764242 42.905698
15 89.432890 57.547107 40.296248
16 89.432890 42.667875 44.514986
17 89.432890 43.499792 43.244648
18 90.073561 50.426824 44.045772
19 90.073561 49.025238 41.997218
20 90.073561 56.030881 40.994966
21 90.073561 57.321361 36.214157
22 90.073561 52.911608 41.354285
23 90.073561 59.948396 39.793983
24 90.073561 56.899855 38.999496
25 90.073561 54.228983 40.134478
26 90.073561 49.986430 43.176134
27 91.513573 53.875788 44.194022
28 91.513573 52.210058 42.596886
29 91.513573 50.791160 42.675600
30 91.513573 50.773614 41.412000
31 91.513573 50.508919 44.711526
32 91.513573 50.724901 41.926242
33 91.513573 44.685929 44.319701
34 91.513573 63.300035 37.996605
35 91.513573 52.487692 39.120473
36 91.513573 62.566731 37.733408
37 91.513573 47.875318 44.273402
38 91.513573 50.139418 45.300467
39 91.513573 48.497513 43.643678
40 91.513573 45.720125 45.793583
41 91.513573 44.932982 46.451290
42 91.513573 48.893234 46.449508
43 91.513573 51.976722 39.232933
44 91.513573 51.734865 43.617284
45 91.513573 47.704735 41.593468
46 91.513573 51.493429 43.440433
47 91.513573 52.290720 44.298452
48 91.513573 47.701139 42.479927
49 91.513573 46.006732 41.951673
