npop100_gens10_enemy8_mut0.30_elitism0.10_20240928_030716
gen best mean std
0 90.239599 18.438041 35.835905
1 90.239599 27.493732 41.193766
2 90.239599 41.261909 41.990018
3 90.239599 37.992581 44.482546
4 90.239599 43.396159 46.274876
5 90.239599 50.524853 42.081609
6 90.239599 49.650357 41.504639
7 90.239599 49.384070 41.179565
8 90.239599 48.463843 42.989128
9 90.239599 47.096276 43.606993
