npop100_gens50_enemy5_mut0.60_elitism0.10_20240929_213730
gen best mean std
0 93.778336 24.276146 39.700252
1 93.778336 32.036934 43.911259
2 93.778336 37.710934 44.914449
3 93.778336 50.792330 45.731977
4 93.778336 51.277326 46.001586
5 93.778336 50.419486 43.705502
6 93.778336 57.782066 43.807183
7 93.778336 55.956524 45.914258
8 93.778336 56.184348 45.286950
9 93.778336 54.600831 44.265824
10 93.778336 56.932532 44.862813
11 93.778336 57.997887 44.291179
12 93.778336 63.600350 42.120546
13 93.778336 63.310103 42.370670
14 93.778336 71.663534 35.410043
15 93.778336 71.563678 38.301617
16 93.778336 65.966600 42.316489
17 93.778336 74.767936 35.872342
18 93.778336 58.400198 43.778057
19 93.778336 67.558637 40.250411
20 93.778336 49.979673 45.655399
21 93.778336 62.068666 43.456156
22 93.778336 70.835956 39.233400
23 93.778336 66.269499 41.809345
24 93.778336 60.613391 44.338710
25 93.778336 76.556437 33.257605
26 93.778336 56.909819 45.365179
27 93.778336 54.289788 44.893137
28 93.778336 61.711084 44.496908
29 93.778336 61.852781 44.233442
30 93.778336 65.587045 40.995767
31 93.778336 51.161862 48.596628
32 93.778336 65.940561 41.622794
33 93.778336 56.924616 46.476976
34 93.778336 65.522822 43.221702
35 93.778336 73.154421 34.432737
36 93.778336 60.997531 41.203420
37 93.778336 61.767639 43.881057
38 93.778336 62.018974 44.175036
39 93.778336 61.803255 43.989758
40 93.778336 64.462194 40.082018
41 93.778336 67.751699 40.479356
42 93.778336 70.324755 38.277972
43 93.778336 82.013954 27.263265
44 93.778336 70.525526 37.742692
45 93.778336 60.987395 40.760057
46 93.778336 74.696799 35.975328
47 93.778336 73.476937 36.389745
48 93.778336 60.554246 45.348016
49 93.778336 73.951410 32.483527
