npop100_gens50_enemy3_mut0.60_elitism0.10_20240928_160432
gen best mean std
0 85.367552 8.785703 24.079399
1 85.367552 13.387488 29.191837
2 85.367552 24.730045 31.912964
3 85.367552 23.839911 34.579192
4 85.367552 31.256926 35.738014
5 85.367552 37.288764 32.520042
6 85.367552 36.063799 34.292449
7 85.367552 40.211261 33.370135
8 85.367552 44.129989 31.503403
9 86.250607 52.375428 28.354695
10 86.250607 51.419912 30.259856
11 86.250607 42.200777 37.328818
12 86.250607 35.868831 39.277729
13 86.250607 46.820767 32.517472
14 86.250607 42.818536 36.764224
15 86.250607 51.057722 31.853888
16 86.250607 46.029236 35.882627
17 86.250607 53.696687 30.190170
18 86.250607 48.944138 34.041806
19 86.250607 38.705272 38.061454
20 86.250607 40.657276 38.268519
21 86.250607 37.707920 40.729769
22 86.250607 45.963837 38.497196
23 86.250607 41.964431 37.000626
24 86.250607 41.225898 37.830402
25 86.250607 46.623529 34.970201
26 86.250607 42.848958 38.773368
27 86.250607 45.885161 38.514566
28 86.250607 48.176500 35.662138
29 86.250607 55.450608 31.624121
30 86.250607 53.501308 32.933682
31 86.250607 48.987359 36.256651
32 86.250607 49.335571 36.250800
33 86.250607 49.843811 36.164944
34 86.250607 46.343747 36.133900
35 86.250607 46.901020 37.147068
36 86.250607 40.348740 37.962342
37 86.250607 42.993574 40.265065
38 86.250607 44.309624 38.637877
39 86.250607 46.542329 37.568680
40 86.250607 37.418810 40.574238
41 86.250607 40.919367 38.392049
42 86.250607 39.717491 39.159856
43 86.250607 43.387932 39.372161
44 86.250607 45.119740 39.504848
45 86.250607 45.178968 38.087628
46 86.250607 57.489662 31.619950
47 86.250607 38.299958 40.926514
48 86.250607 43.900682 38.563376
49 86.250607 38.859681 39.144813
