npop100_gens50_enemy5_mut0.60_elitism0.10_20240929_213712
gen best mean std
0 92.794000 26.073488 40.445818
1 92.794000 27.692864 39.504065
2 93.598336 42.204359 45.770009
3 93.598336 55.726095 42.948347
4 93.696796 62.661138 42.289270
5 93.696796 47.138728 45.380965
6 93.696796 58.149028 43.756615
7 93.696796 61.184277 42.948499
8 93.696796 48.402577 46.432086
9 93.696796 54.613693 44.549389
10 93.696796 61.116819 44.285355
11 93.696796 50.554840 45.276305
12 93.696796 58.042234 43.634973
13 93.696796 50.560458 44.534389
14 93.696796 55.831608 45.706684
15 93.696796 52.270048 46.262393
16 93.696796 57.502414 45.026797
17 93.696796 51.705491 44.514269
18 93.696796 61.079441 44.185386
19 93.696796 69.162520 40.118588
20 93.696796 60.369133 45.174817
21 93.696796 57.750829 42.225239
22 93.696796 49.288306 46.354494
23 93.696796 53.997799 45.156639
24 93.696796 65.283613 41.209284
25 93.696796 59.391088 44.672265
26 93.696796 61.694282 43.599318
27 93.696796 51.160691 44.509369
28 93.696796 44.378284 46.928306
29 93.696796 52.828017 46.702469
30 93.696796 54.679112 44.138598
31 93.696796 63.977488 41.059100
32 93.696796 49.573044 45.880863
33 93.696796 66.994190 40.418610
34 93.696796 49.133637 46.303661
35 93.696796 50.631838 48.766173
36 93.696796 55.862383 46.355530
37 93.696796 62.386440 42.283017
38 93.696796 59.917854 45.711690
39 93.696796 55.191854 46.243443
40 93.696796 60.290826 45.387198
41 93.696796 56.554844 45.569352
42 93.696796 61.371294 44.564430
43 93.696796 69.328264 40.889048
44 93.696796 61.926261 43.870308
45 93.696796 58.181210 44.859321
46 93.696796 75.754587 34.957439
47 93.696796 62.735371 43.670800
48 93.696796 50.975009 45.012597
49 93.696796 73.066312 35.338203
