npop100_gens50_enemy5_mut0.60_elitism0.10_20240928_155718
gen best mean std
0 92.301683 19.385301 36.918550
1 92.301683 32.482097 44.052317
2 92.301683 56.223537 40.876491
3 92.301683 50.410060 45.670767
4 92.301683 43.803818 45.815743
5 92.301683 52.405816 42.584928
6 92.394865 59.073211 42.923549
7 92.394865 51.312496 42.961527
8 92.394865 49.605079 44.374102
9 92.394865 47.873424 45.745149
10 92.794000 54.035302 43.726707
11 92.794000 59.190077 40.696429
12 92.794000 56.072290 45.147021
13 93.696796 64.565206 41.951763
14 93.696796 62.189209 39.644415
15 93.696796 68.173059 38.488904
16 93.696796 60.996898 43.896980
17 93.696796 60.808528 42.190044
18 93.696796 62.726799 42.221210
19 93.696796 59.198699 42.032102
20 93.696796 64.514858 41.742321
21 93.696796 62.997853 41.400956
22 93.696796 61.881110 43.587190
23 93.696796 61.903957 43.809029
24 93.696796 65.222109 39.784794
25 93.696796 67.011826 40.697792
26 93.696796 60.951842 45.018875
27 93.696796 61.418528 43.359946
28 93.696796 57.518064 45.547656
29 93.696796 73.908169 36.775180
30 93.696796 67.244349 36.383305
31 93.696796 56.371129 43.204854
32 93.696796 65.783026 41.994048
33 93.696796 69.769791 39.519999
34 93.696796 50.064164 45.670037
35 93.696796 45.172239 46.507761
36 93.696796 63.675579 41.471153
37 93.696796 56.207911 44.673089
38 93.696796 56.573532 46.412258
39 93.696796 48.799384 46.499183
40 93.696796 48.271014 43.961978
41 93.696796 56.234944 42.619446
42 93.696796 63.807861 41.834059
43 93.696796 54.218371 45.322885
44 93.696796 59.657222 42.874300
45 93.696796 49.466321 46.252118
46 93.696796 56.741762 46.685570
47 93.696796 56.233798 43.267434
48 93.696796 65.307707 43.115310
49 93.696796 61.619422 44.983911
